timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1778504068494,4,POST Login-1,302,,Calendar Day Users 1-5,,true,,356,292,6,6,http://localhost:8080/,4,0,0
1778504068498,35,POST Login-2,200,,Calendar Day Users 1-5,text,true,,36848,301,6,6,http://localhost:8080/dashboard,28,0,0
1778504068428,113,POST Login,200,,Calendar Day Users 1-1,text,true,,37604,1048,6,6,http://localhost:8080/dashboard,74,0,0
1778504068424,117,POST Login,200,,Calendar Day Users 1-2,text,true,,37604,1048,6,6,http://localhost:8080/dashboard,78,0,0
1778504068428,74,POST Login-0,302,,Calendar Day Users 1-1,,true,,400,455,6,6,http://localhost:8080/login,74,0,0
1778504068424,78,POST Login-0,302,,Calendar Day Users 1-2,,true,,400,455,6,6,http://localhost:8080/login,78,0,0
1778504068424,117,POST Login,200,,Calendar Day Users 1-4,text,true,,37604,1048,6,6,http://localhost:8080/dashboard,78,0,0
1778504068502,4,POST Login-1,302,,Calendar Day Users 1-2,,true,,356,292,6,6,http://localhost:8080/,4,0,0
1778504068424,78,POST Login-0,302,,Calendar Day Users 1-4,,true,,400,455,6,6,http://localhost:8080/login,78,0,0
1778504068424,117,POST Login,200,,Calendar Day Users 1-3,text,true,,37604,1048,6,6,http://localhost:8080/dashboard,78,0,0
1778504068503,3,POST Login-1,302,,Calendar Day Users 1-4,,true,,356,292,6,6,http://localhost:8080/,3,0,0
1778504068424,78,POST Login-0,302,,Calendar Day Users 1-3,,true,,400,455,6,6,http://localhost:8080/login,78,0,0
1778504068502,4,POST Login-1,302,,Calendar Day Users 1-1,,true,,356,292,6,6,http://localhost:8080/,4,0,0
1778504068507,34,POST Login-2,200,,Calendar Day Users 1-4,text,true,,36848,301,6,6,http://localhost:8080/dashboard,26,0,0
1778504068507,34,POST Login-2,200,,Calendar Day Users 1-2,text,true,,36848,301,6,6,http://localhost:8080/dashboard,26,0,0
1778504068502,4,POST Login-1,302,,Calendar Day Users 1-3,,true,,356,292,6,6,http://localhost:8080/,4,0,0
1778504068507,34,POST Login-2,200,,Calendar Day Users 1-1,text,true,,36848,301,6,6,http://localhost:8080/dashboard,26,0,0
1778504068507,34,POST Login-2,200,,Calendar Day Users 1-3,text,true,,36848,301,6,6,http://localhost:8080/dashboard,26,0,0
1778504068568,18,GET Login Page,200,,Calendar Day Users 1-7,text,true,,21823,244,7,7,http://localhost:8080/login,17,0,2
1778504068494,96,GET Calendar Day,200,,Calendar Day Users 1-6,text,true,,88919,315,7,7,http://localhost:8080/calendar/day/2026-01-20,73,0,0
1778504068591,14,GET Login Page,200,,Calendar Day Users 1-6,text,true,,21823,244,7,7,http://localhost:8080/login,13,0,0
1778504068542,69,GET Calendar Day,200,,Calendar Day Users 1-2,text,true,,88919,315,7,7,http://localhost:8080/calendar/day/2026-01-20,55,0,0
1778504068542,69,GET Calendar Day,200,,Calendar Day Users 1-1,text,true,,88919,315,7,7,http://localhost:8080/calendar/day/2026-01-20,55,0,0
1778504068542,70,GET Calendar Day,200,,Calendar Day Users 1-3,text,true,,88919,315,7,7,http://localhost:8080/calendar/day/2026-01-20,55,0,0
1778504068542,72,GET Calendar Day,200,,Calendar Day Users 1-4,text,true,,88919,315,7,7,http://localhost:8080/calendar/day/2026-01-20,57,0,0
1778504068534,80,GET Calendar Day,200,,Calendar Day Users 1-5,text,true,,88919,315,7,7,http://localhost:8080/calendar/day/2026-01-20,64,0,0
1778504068612,14,GET Login Page,200,,Calendar Day Users 1-3,text,true,,21823,244,7,7,http://localhost:8080/login,13,0,0
1778504068612,15,GET Login Page,200,,Calendar Day Users 1-1,text,true,,21823,244,7,7,http://localhost:8080/login,14,0,0
1778504068612,16,GET Login Page,200,,Calendar Day Users 1-2,text,true,,21823,244,7,7,http://localhost:8080/login,15,0,0
1778504068615,14,GET Login Page,200,,Calendar Day Users 1-4,text,true,,21823,244,7,7,http://localhost:8080/login,13,0,0
1778504068615,14,GET Login Page,200,,Calendar Day Users 1-5,text,true,,21823,244,7,7,http://localhost:8080/login,13,0,0
1778504068587,112,POST Login,200,,Calendar Day Users 1-7,text,true,,37604,1048,7,7,http://localhost:8080/dashboard,80,0,0
1778504068587,80,POST Login-0,302,,Calendar Day Users 1-7,,true,,400,455,7,7,http://localhost:8080/login,80,0,0
1778504068668,5,POST Login-1,302,,Calendar Day Users 1-7,,true,,356,292,7,7,http://localhost:8080/,5,0,0
1778504068673,26,POST Login-2,200,,Calendar Day Users 1-7,text,true,,36848,301,7,7,http://localhost:8080/dashboard,18,0,0
1778504068606,109,POST Login,200,,Calendar Day Users 1-6,text,true,,37604,1048,7,7,http://localhost:8080/dashboard,78,0,0
1778504068606,78,POST Login-0,302,,Calendar Day Users 1-6,,true,,400,455,7,7,http://localhost:8080/login,78,0,0
1778504068685,5,POST Login-1,302,,Calendar Day Users 1-6,,true,,356,292,7,7,http://localhost:8080/,5,0,0
1778504068690,25,POST Login-2,200,,Calendar Day Users 1-6,text,true,,36848,301,7,7,http://localhost:8080/dashboard,18,0,0
1778504068627,105,POST Login,200,,Calendar Day Users 1-3,text,true,,37604,1048,7,7,http://localhost:8080/dashboard,79,0,0
1778504068627,79,POST Login-0,302,,Calendar Day Users 1-3,,true,,400,455,7,7,http://localhost:8080/login,79,0,0
1778504068706,4,POST Login-1,302,,Calendar Day Users 1-3,,true,,356,292,7,7,http://localhost:8080/,4,0,0
1778504068711,21,POST Login-2,200,,Calendar Day Users 1-3,text,true,,36848,301,7,7,http://localhost:8080/dashboard,17,0,0
1778504068627,106,POST Login,200,,Calendar Day Users 1-1,text,true,,37604,1048,7,7,http://localhost:8080/dashboard,79,0,0
1778504068627,79,POST Login-0,302,,Calendar Day Users 1-1,,true,,400,455,7,7,http://localhost:8080/login,79,0,0
1778504068707,3,POST Login-1,302,,Calendar Day Users 1-1,,true,,356,292,7,7,http://localhost:8080/,3,0,0
1778504068711,22,POST Login-2,200,,Calendar Day Users 1-1,text,true,,36848,301,7,7,http://localhost:8080/dashboard,18,0,0
